Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
2004-10-01,1.76425175857973,2.0139622864267,-0.215619213721396,-0.512280237114282,-1.28675060395684,,,,,,,,,,,,,,,,,,,2004-10-01,1.42521614707614,3.57765584261812,0.222698250637886
2005-01-01,1.67161405247712,1.98411396288092,-0.278913853293697,-0.552403545656261,-1.06841219971193,,,,,,,,,,,,,,,,,,,2005-01-01,1.42087413317077,3.58597819929963,0.222851165309486
2005-04-01,1.67653181129627,1.99586837131732,-0.285551530351697,-0.556969561269852,-0.88698837985745,,,,,,,,,,,,,,,,,,,2005-04-01,1.42549430673735,3.59468850546968,0.222999151504367
2005-07-01,1.71576705241485,2.01174286127258,-0.261922064015659,-0.421692462634383,-0.853254269174868,,,,,,,,,,,,,,,,,,,2005-07-01,1.43260962144639,3.60385186025435,0.22315627103198
2005-10-01,1.79687361997456,2.00009537804647,-0.169365175814311,-0.15069263377427,-0.825047007995548,,,,,,,,,,,,,,,,,,,2005-10-01,1.43441690871822,3.61365606535365,0.223304665712872
2006-01-01,1.76890203869095,2.02358164783167,-0.220425463430081,-0.0479224102791704,-0.480534861431747,,,,,,,,,,,,,,,,,,,2006-01-01,1.43945332215789,3.62428948989755,0.223447797075975
2006-04-01,1.98913018578559,2.05233620903619,-0.0284651351688721,0.372391599747289,-0.552619011477065,,,,,,,,,,,,,,,,,,,2006-04-01,1.4487059849481,3.63588990342942,0.223611983942367
2006-07-01,2.02288184917739,2.03446978278457,0.0228505208322806,0.678455193256923,-0.440918216793225,,,,,,,,,,,,,,,,,,,2006-07-01,1.44661218564655,3.6488703539608,0.223768299579576
2006-10-01,2.12858965189429,2.08126755935449,0.0825527155874768,0.890547892475979,-0.213644271015074,,,,,,,,,,,,,,,,,,,2006-10-01,1.45549748642213,3.66344275227772,0.223960530723471
2007-01-01,2.11023158560531,2.06918289536797,0.0760747503302666,1.07921552498851,-0.145553132434366,,,,,,,,,,,,,,,,,,,2007-01-01,1.45309144057482,3.6798889945244,0.22417471435171
2007-04-01,2.15051872613843,2.08344967389288,0.102336613001884,1.16302687687789,0.0267635568622344,,,,,,,,,,,,,,,,,,,2007-04-01,1.45495889576048,3.69850596578167,0.224436224619574
2007-07-01,2.11428448953105,2.07683570434454,0.0726043880799772,1.14478802818348,0.513379435553962,,,,,,,,,,,,,,,,,,,2007-07-01,1.45500785142623,3.71955278606614,0.224755625339772
2007-10-01,2.32829292084243,2.07139766451523,0.291958806889146,1.29075093943652,0.253538368175924,,,,,,,,,,,,,,,,,,,2007-10-01,1.46440374916452,3.74315587893121,0.225178395551415
2008-01-01,2.42766450169479,2.07558077008408,0.38721809162472,1.2797969205742,-0.402792687377334,,,,,,,,,,,,,,,,,,,2008-01-01,1.48436539292931,3.76814276991874,0.225758467563442
2008-04-01,2.04378986396011,2.02149703998079,0.0565116825241742,0.762010352122161,0.405014943492133,,,,,,,,,,,,,,,,,,,2008-04-01,1.48352111402396,3.79279855463936,0.226450463497331
2008-07-01,1.90602553806207,1.96472017299108,-0.0254368658845139,0.255598688637292,0.601043696991371,,,,,,,,,,,,,,,,,,,2008-07-01,1.4756259262145,3.81440820475752,0.227234778890908
2008-10-01,1.29777329327702,1.81254652940606,-0.484091383982321,-0.851653743473435,0.788094053991674,,,,,,,,,,,,,,,,,,,2008-10-01,1.42606350189929,3.83041812154028,0.227948982747847
2009-01-01,0.536738217523,1.57942768842458,-1.01595373417621,-2.52105189904319,-0.28031131954419,,,,,,,,,,,,,,,,,,,2009-01-01,1.41595177860877,3.84572136770157,0.228418359609201
2009-04-01,0.609940446266632,1.67585274731028,-1.03754433068898,-3.85506623984861,-0.706451070384342,,,,,,,,,,,,,,,,,,,2009-04-01,1.4113941051602,3.86456081569507,0.2289468672823
2009-07-01,0.686802634669246,1.71119247025069,-0.995423652636606,-4.18751597185951,-0.783720973436415,,,,,,,,,,,,,,,,,,,2009-07-01,1.40178151492525,3.88542226913645,0.229586705829553
2009-10-01,0.757572880169194,1.69981417514088,-0.913467717933825,-3.99705255807771,-0.802531023012684,,,,,,,,,,,,,,,,,,,2009-10-01,1.39594358240712,3.90761032693076,0.230306079557704
2010-01-01,0.810201154733542,1.66035043186325,-0.822043721969771,-3.61693793047311,-0.891448594888968,,,,,,,,,,,,,,,,,,,2010-01-01,1.39365193586926,3.93170286006889,0.231065657843947
2010-04-01,0.950573137642068,1.67301229785326,-0.694119271518905,-3.13075371103787,-1.12191117874116,,,,,,,,,,,,,,,,,,,2010-04-01,1.3964018983496,3.95744439301206,0.231904615867772
2010-07-01,1.02697080023032,1.61570518744981,-0.561384563714398,-2.51506099130302,-1.25010780422634,,,,,,,,,,,,,,,,,,,2010-07-01,1.40352601588988,3.9843485047645,0.232766742971585
2010-10-01,1.01777611335249,1.59723983284236,-0.552426467977109,-2.14136845552048,-1.21099179653473,,,,,,,,,,,,,,,,,,,2010-10-01,1.41496468416217,4.01316641931688,0.233673256885424
2011-01-01,1.18313262011412,1.59682278395286,-0.386659971914337,-1.59786829412769,-1.46990543973289,,,,,,,,,,,,,,,,,,,2011-01-01,1.42778476393185,4.04230678847489,0.234658396828412
2011-04-01,1.18740197265182,1.51035479335043,-0.297386314290719,-1.14422334705569,-1.4673262980374,,,,,,,,,,,,,,,,,,,2011-04-01,1.44430886539314,4.07050905395707,0.235640662502367
2011-07-01,0.95296384720297,1.4865565610907,-0.508429051672636,-1.25044672835315,-1.00696907143547,,,,,,,,,,,,,,,,,,,2011-07-01,1.46120543353318,4.09733986568393,0.236638665170347
2011-10-01,0.995354992073912,1.3935947482044,-0.374649703503891,-1.09073413406736,-1.40194376128682,,,,,,,,,,,,,,,,,,,2011-10-01,1.48440835372419,4.12234342629867,0.237613577823429
2012-01-01,0.802287108421344,1.35606626996767,-0.530824371629878,-1.40408402756725,-1.66865279214776,,,,,,,,,,,,,,,,,,,2012-01-01,1.50450823772704,4.14613130325739,0.238601637080989
2012-04-01,0.759361323176547,1.31009370114689,-0.528555787971239,-1.54275657773928,-1.89749259752842,,,,,,,,,,,,,,,,,,,2012-04-01,1.52217195567022,4.16860727092797,0.239616925294752
2012-07-01,0.564228028708674,1.2853156549596,-0.699330466229076,-1.82253513168985,-2.04324014461911,,,,,,,,,,,,,,,,,,,2012-07-01,1.53775407963927,4.18900272220065,0.240668109417615
2012-10-01,0.573348387491614,1.20442395643376,-0.610687701842598,-1.78967881785866,-2.16930616634838,,,,,,,,,,,,,,,,,,,2012-10-01,1.56680588012764,4.20733283095447,0.241716979510429
2013-01-01,0.331056400474133,1.15969881431465,-0.809011630862941,-2.11339176834053,-1.82269614541692,,,,,,,,,,,,,,,,,,,2013-01-01,1.59670422210379,4.22603946394634,0.24278708263294
2013-04-01,0.388539226442961,1.18735432216519,-0.778716174581499,-2.11638861530446,-1.71182577293859,,,,,,,,,,,,,,,,,,,2013-04-01,1.59706059998509,4.24554364307363,0.243962986530242
2013-07-01,0.290822468753013,1.17038726345748,-0.859753083176391,-1.97763002909346,-1.5324409812295,,,,,,,,,,,,,,,,,,,2013-07-01,1.60573584523299,4.26455689247155,0.245218601206683
2013-10-01,0.107540596622698,1.15518344941414,-1.02808850358041,-1.91150659901496,-0.89958453761551,,,,,,,,,,,,,,,,,,,2013-10-01,1.61806823282169,4.28322678249539,0.246547878666826
2014-01-01,0.192426892679226,1.13705733481659,-0.92538292243887,-1.57320407421093,-0.85988095616569,,,,,,,,,,,,,,,,,,,2014-01-01,1.62833482979841,4.30136726301256,0.247959659294379
2014-04-01,-0.0422139074952472,1.11673626188353,-1.14004663431465,-1.57067872421521,-0.345448449837901,,,,,,,,,,,,,,,,,,,2014-04-01,1.64407107826532,4.31929641453316,0.249446201046325
2014-07-01,0.0298926766697212,1.11502805930764,-1.06626076314534,-1.32483524215263,-0.446607788529709,,,,,,,,,,,,,,,,,,,2014-07-01,1.64947273908696,4.33741787333813,0.251035635693752
2014-10-01,0.0455678408403135,1.09925660711065,-1.0350811177805,-1.08849460126112,-0.596770676976618,,,,,,,,,,,,,,,,,,,2014-10-01,1.65580897629488,4.35595724655804,0.252725461533539
2015-01-01,0.176101022783675,1.10994083501302,-0.915051306643983,-0.769887043402832,-0.734212297448754,,,,,,,,,,,,,,,,,,,2015-01-01,1.65213715546648,4.37491573579905,0.254533757845847
2015-04-01,0.256098518777983,1.09839695160318,-0.823705336140095,-0.428372957171405,-1.11142286623575,,,,,,,,,,,,,,,,,,,2015-04-01,1.65425239147658,4.3937598798313,0.256442699529859
2015-07-01,0.219206796694652,1.09192639795057,-0.854236034763425,-0.255309486811711,-1.1751810330635,,,,,,,,,,,,,,,,,,,2015-07-01,1.65988566371676,4.41274909936052,0.258444191819436
2015-10-01,0.29477030158475,1.08758699758907,-0.774406584641465,-0.00310015998252311,-1.44830122729804,,,,,,,,,,,,,,,,,,,2015-10-01,1.66527442401493,4.43227173382893,0.26053892361301
2016-01-01,0.185404948304247,1.11001696178019,-0.905822219255957,0.036928509390691,-1.3214332512957,,,,,,,,,,,,,,,,,,,2016-01-01,1.66928371690226,4.45187963176615,0.262728941219567
2016-04-01,0.101330516743543,1.08739644777792,-0.967659045200378,0.157286335566596,-1.17283835873726,,,,,,,,,,,,,,,,,,,2016-04-01,1.68816954148991,4.47187149199698,0.264989388437316
2016-07-01,0.19218235282244,1.09546864804425,-0.884742767347974,0.336989577728218,-1.32673683972333,,,,,,,,,,,,,,,,,,,2016-07-01,1.70088602695219,4.49349815749091,0.267339870950883
2016-10-01,0.331340782923765,1.12149691610409,-0.771172012218648,0.602794953019838,-1.48044395741478,,,,,,,,,,,,,,,,,,,2016-10-01,1.70658052319614,4.51690007392158,0.269793834565239
2017-01-01,0.524796008037826,1.13458345902089,-0.590581807777206,1.01366901939832,-1.99174616349043,,,,,,,,,,,,,,,,,,,2017-01-01,1.7144238094609,4.54196698726425,0.272347383388995
2017-04-01,0.392067228741914,1.17005090740052,-0.758177660792257,1.08630440473144,-1.87575556324739,,,,,,,,,,,,,,,,,,,2017-04-01,1.72329474925532,4.56870423357137,0.274999401349471
2017-07-01,0.475725728406486,1.1908519952695,-0.694968138917214,1.40858281571786,-1.98783882014657,,,,,,,,,,,,,,,,,,,2017-07-01,1.73415203057473,4.5967457601463,0.277745335172582
2017-10-01,0.571789571390429,1.20855791141887,-0.616310495472557,1.73663427063502,-2.14043916753673,,,,,,,,,,,,,,,,,,,2017-10-01,1.74913319014994,4.62474187807127,0.280574500178631
2018-01-01,0.416972009794933,1.16949319131441,-0.732724604383185,1.78754719859762,-1.87955810841104,,,,,,,,,,,,,,,,,,,2018-01-01,1.78293839998129,4.65288338504442,0.283451465041555
2018-04-01,0.597150585158713,1.18677362809101,-0.56953395148114,1.92670869076119,-2.36276768661667,,,,,,,,,,,,,,,,,,,2018-04-01,1.80746841848951,4.68164891905827,0.286402006767042
2018-07-01,0.479455127796379,1.16308837150573,-0.663945084057081,1.82770879684222,-2.37036602803899,,,,,,,,,,,,,,,,,,,2018-07-01,1.84489788665782,4.71163697056029,0.289410248669227
2018-10-01,0.248871635849497,1.22590332335889,-0.956280228772611,1.45322850479101,-1.83466330155791,,,,,,,,,,,,,,,,,,,2018-10-01,1.86527531681465,4.74372274544847,0.292512265772175
2019-01-01,0.340967970994574,1.24868809818758,-0.886582979547747,1.60141150220261,-1.84115860749746,,,,,,,,,,,,,,,,,,,2019-01-01,1.88679419290514,4.77650798288052,0.295706213530026
2019-04-01,0.393410079937736,1.23324934568881,-0.818963457339764,1.76078779235786,-1.82025645576086,,,,,,,,,,,,,,,,,,,2019-04-01,1.9163971938744,4.80912440763751,0.298980193732364
2019-07-01,0.403088914122833,1.22322310225501,-0.799428098794908,1.76612602905084,-1.91283048242837,,,,,,,,,,,,,,,,,,,2019-07-01,1.94454995493607,4.84111244382355,0.302348520708806
2019-10-01,0.30368672694036,1.20670257409354,-0.882589408789946,1.59236676894602,-2.08991138299818,,,,,,,,,,,,,,,,,,,2019-10-01,1.96988756104734,4.87161670037403,0.305852395297054
2020-01-01,0.0626925395816176,1.18105322685976,-1.09836842782658,1.19752750670248,-1.81055764711896,,,,,,,,,,,,,,,,,,,2020-01-01,2.06184327382973,4.90070521812516,0.309195234694882
2020-04-01,0.0523532063975287,1.17678299934737,-1.10450981770563,-4.73468749178611,-1.71529953901696,,,,,,,,,,,,,,,,,,,2020-04-01,2.11518021613881,4.92990952826929,0.312585290325455
2020-07-01,0.067141410453273,1.18351141282951,-1.09633613202131,4.00114568925206,-1.39845514341614,,,,,,,,,,,,,,,,,,,2020-07-01,2.17509350724601,4.95951112355974,0.315914741973658
2020-10-01,0.0608530008592236,1.18085404288958,-1.10001215426224,5.24578608154756,-1.16457705331153,,,,,,,,,,,,,,,,,,,2020-10-01,2.22842291724769,4.98911175042305,0.319276778557338
2021-01-01,0.27149330372226,1.17214599423793,-0.88081120810067,6.22746406000211,-2.02002564493708,,,,,,,,,,,,,,,,,,,2021-01-01,2.28555408763163,5.01915477580117,0.322663379180367
2021-04-01,0.106566362732624,1.21830973192161,-1.0911204508488,6.36040235855082,-1.44692500410803,,,,,,,,,,,,,,,,,,,2021-04-01,2.3171150841222,5.04883381744966,0.326128409531738
2021-07-01,0.151256697501526,1.17160206957672,-1.00051309693612,6.31423184618031,-2.20968228263972,,,,,,,,,,,,,,,,,,,2021-07-01,2.36636180659451,5.0779231174669,0.329637857073713
2021-10-01,0.250813196357812,1.16369875612972,-0.89318706784376,5.92550879797397,-3.22980521773297,,,,,,,,,,,,,,,,,,,2021-10-01,2.42741626476345,5.10732811157983,0.333145620581225
2022-01-01,0.484981466805685,1.18785548508771,-0.682766613714006,5.79696715227491,-3.96379551953373,,,,,,,,,,,,,,,,,,,2022-01-01,2.45568008166137,5.13563022239531,0.336711520775327
2022-04-01,0.37769761279964,1.0733408750878,-0.677474301934206,5.00580634859051,-5.22290777359143,,,,,,,,,,,,,,,,,,,2022-04-01,2.55289122749907,5.16300414743663,0.340211745611627
2022-07-01,0.562603242942365,1.08710829254393,-0.506103041510641,4.24883511606344,-5.77183355816377,,,,,,,,,,,,,,,,,,,2022-07-01,2.61714832714082,5.19101014837046,0.343684476345822
2022-10-01,0.686160609998361,1.08867433225763,-0.38408520505635,3.83675079417485,-5.65432846248437,,,,,,,,,,,,,,,,,,,2022-10-01,2.66802011868044,5.2190562304893,0.34722574784211
2023-01-01,0.662019642256141,1.07328281337635,-0.393095193604942,3.46951457299789,-5.33350336868157,,,,,,,,,,,,,,,,,,,2023-01-01,2.70021838155698,5.24688567219682,0.350931355962968
2023-04-01,-0.19965074371862,1.16250411380211,-1.34247658788132,1.84413310134199,-3.21389589541618,,,,,,,,,,,,,,,,,,,2023-04-01,2.71563563322031,5.2468856721968,0.350931355962969
