Date,rstar,g,z,output gap,real rate gap,,,All results are output from the Stage 3 model.,,,,,,,,,,,,,,,Standard Errors,Date,y*,r*,g
1980-04-01,4.46242601327031,3.94761759032226,0.00123855974781464,3.5775542694347,0.240839450238743,,,,,,,,,,,,,,,,,,,1980-04-01,2.75956813526103,1.65517887800358,0.389138829829578
1980-07-01,4.40768970048915,3.87353627011349,0.0302212619659666,3.00973860783392,-3.11658235271315,,,,,,,,,,,,,,,,,,,1980-07-01,2.71017396514944,1.65178332587861,0.391005639972808
1980-10-01,4.55441277213238,3.97381529134681,0.0636193974567376,2.982173920957,0.325372316543619,,,,,,,,,,,,,,,,,,,1980-10-01,2.72728528915748,1.64652515673151,0.393289183464475
1981-01-01,4.77435164943226,4.11632841126131,0.122504746146461,3.54192968151671,2.32817884883675,,,,,,,,,,,,,,,,,,,1981-01-01,2.80265697230664,1.63914237762583,0.396536585403337
1981-04-01,4.75874107505222,4.14188931428878,0.0780078935802066,3.34265218410974,4.08182176413248,,,,,,,,,,,,,,,,,,,1981-04-01,2.82923254716536,1.63178178410635,0.40035201737055
1981-07-01,4.51879428815184,3.92965188852243,0.0779098051246683,2.56070370858993,6.20494485402926,,,,,,,,,,,,,,,,,,,1981-07-01,2.72515262502622,1.62688295663215,0.403390213497183
1981-10-01,4.43610626639085,3.884089060234,0.046712160345893,1.2644567322061,1.67077871046475,,,,,,,,,,,,,,,,,,,1981-10-01,2.69849282133511,1.62263259994802,0.405816079449987
1982-01-01,4.21282035512476,3.71274855577964,0.0170574940681532,-0.0545551651993605,1.28275505576404,,,,,,,,,,,,,,,,,,,1982-01-01,2.65140652750731,1.62048986958265,0.407179245515765
1982-04-01,4.01130086056413,3.52343842568448,0.0294766493087866,-1.07559523644704,2.35792377404187,,,,,,,,,,,,,,,,,,,1982-04-01,2.62391053349436,1.62061161702411,0.407544237234125
1982-07-01,3.79569523715647,3.39105535732374,-0.0365233777823656,-2.33057011748275,1.76270964886263,,,,,,,,,,,,,,,,,,,1982-07-01,2.62114608787311,1.62270854579566,0.40722171274665
1982-10-01,3.56419238947396,3.23601153078225,-0.0928117934974135,-3.44317679096309,-1.09529108999664,,,,,,,,,,,,,,,,,,,1982-10-01,2.63664710780695,1.62683253023234,0.406345397074278
1983-01-01,3.66587274170715,3.43105169097302,-0.211545576034834,-4.03597568040976,-0.88140249695351,,,,,,,,,,,,,,,,,,,1983-01-01,2.61057040024976,1.6293140273931,0.406185413239715
1983-04-01,3.75710830358553,3.52455345227611,-0.225975994931845,-3.50227174300829,0.536392534058297,,,,,,,,,,,,,,,,,,,1983-04-01,2.58804510290072,1.63103686140246,0.406580911746278
1983-07-01,3.73133979793687,3.47886804698425,-0.200115599798227,-2.94044293350828,1.20851171572641,,,,,,,,,,,,,,,,,,,1983-07-01,2.56681134075873,1.63339557564226,0.407035594023882
1983-10-01,3.73936058627039,3.50855464959221,-0.225643526876506,-2.8000748503926,2.04507252979298,,,,,,,,,,,,,,,,,,,1983-10-01,2.55064347271238,1.63551709294057,0.407504500077197
1984-01-01,3.8553707039856,3.60199407642356,-0.215228945989954,-2.44717506421188,2.1001803419765,,,,,,,,,,,,,,,,,,,1984-01-01,2.53866386510208,1.63639347278541,0.408002934645947
1984-04-01,3.98275955752974,3.72258408315109,-0.224118395175024,-2.0945408128552,3.42790896010283,,,,,,,,,,,,,,,,,,,1984-04-01,2.54421588139839,1.63580252316836,0.408570664103048
1984-07-01,3.84123328947445,3.63942138140376,-0.271662813887624,-2.30117688506448,5.78350149858771,,,,,,,,,,,,,,,,,,,1984-07-01,2.51941897380375,1.63596967563415,0.408873861375866
1984-10-01,3.98935849996104,3.78175115962845,-0.284383938272786,-2.45269921503831,4.05769200328374,,,,,,,,,,,,,,,,,,,1984-10-01,2.53141255974122,1.63404080420935,0.408875807308768
1985-01-01,4.12619245363904,3.87268206276033,-0.250310648440226,-2.27972066244058,3.67735553943014,,,,,,,,,,,,,,,,,,,1985-01-01,2.56035808516341,1.63056328358669,0.40867572839694
1985-04-01,4.02000734004342,3.7964750314754,-0.270374489126331,-2.57670511509792,2.99934510562101,,,,,,,,,,,,,,,,,,,1985-04-01,2.54214871655016,1.62755281663942,0.408188779876867
1985-07-01,4.1208802339684,3.8788130086588,-0.262551426486813,-2.68909121100137,2.36178938499279,,,,,,,,,,,,,,,,,,,1985-07-01,2.56576893090091,1.62314802785054,0.407527634156552
1985-10-01,4.22380167682024,3.95766866514661,-0.248744457697778,-2.52260928102834,1.81318625804423,,,,,,,,,,,,,,,,,,,1985-10-01,2.61284781261449,1.61766880072081,0.407015594117977
1986-01-01,4.05514883122051,3.8010116159908,-0.240359774659207,-2.66457539740861,4.07792834552729,,,,,,,,,,,,,,,,,,,1986-01-01,2.5704245028758,1.61379166022606,0.406479975520055
1986-04-01,4.08450638289008,3.78175240166999,-0.189237458970117,-2.78906305951477,1.16473694952819,,,,,,,,,,,,,,,,,,,1986-04-01,2.57705094143392,1.60998617664614,0.406002487665561
1986-07-01,3.99832704219723,3.69187318360174,-0.173844641062432,-3.07328621750264,0.488087338352694,,,,,,,,,,,,,,,,,,,1986-07-01,2.56607045829231,1.60719581536505,0.405588507083889
1986-10-01,3.76766871878779,3.47863227321249,-0.163520231914792,-3.53027180312216,0.182266365041023,,,,,,,,,,,,,,,,,,,1986-10-01,2.52257618559527,1.60640430326937,0.404887689382395
1987-01-01,4.00148499634365,3.71775091800338,-0.199931015019416,-3.52789668302006,-1.0463689435023,,,,,,,,,,,,,,,,,,,1987-01-01,2.55621156613245,1.60294540036219,0.404482987675556
1987-04-01,3.9751072054687,3.69490249176989,-0.200487887298944,-3.05138978655953,0.398952457941775,,,,,,,,,,,,,,,,,,,1987-04-01,2.5495026353417,1.59947613681479,0.404184217609004
1987-07-01,4.01535658462267,3.72876567425949,-0.198507160414957,-2.64286249623296,1.40969253286885,,,,,,,,,,,,,,,,,,,1987-07-01,2.55472010403693,1.59542944529191,0.404019920876568
1987-10-01,4.02425925518923,3.74400920058375,-0.20683114031017,-2.39881212371364,0.97907409064083,,,,,,,,,,,,,,,,,,,1987-10-01,2.55915717188017,1.59097776495351,0.403946178810495
1988-01-01,4.07898536616473,3.79475110400029,-0.209448259196828,-2.17104421846801,1.08347386039681,,,,,,,,,,,,,,,,,,,1988-01-01,2.58595127269388,1.58583809999131,0.404151301434925
1988-04-01,4.0449572208962,3.76009293917713,-0.204309345718275,-2.03448904609218,1.76133255043689,,,,,,,,,,,,,,,,,,,1988-04-01,2.58726690132508,1.58094388907009,0.404621204756299
1988-07-01,3.9082117845369,3.62790197340306,-0.191666280155278,-2.20974016449719,2.77400257254986,,,,,,,,,,,,,,,,,,,1988-07-01,2.54649909041463,1.57705805555069,0.404981207683059
1988-10-01,3.93497230191936,3.63420678884568,-0.172030810451792,-2.39916353349042,3.42833560836994,,,,,,,,,,,,,,,,,,,1988-10-01,2.55085793381908,1.57272906936464,0.405506020758856
1989-01-01,4.00121470146269,3.69493925179608,-0.174421933669143,-2.51064548891367,4.40755856801171,,,,,,,,,,,,,,,,,,,1989-01-01,2.58408291523986,1.56757412627362,0.406524775067634
